CO_PROVA_CN,IN_GESTANTE,NU_NOTA_LC,NU_NOTA_COMP1,TP_ESCOLA,TP_ANO_CONCLUIU,Q006,NU_IDADE,IN_SURDEZ,TP_LINGUA,NU_NOTA_COMP5,IN_CEGUEIRA,TP_ST_CONCLUSAO,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,CO_PROVA_LC,IN_SABATISTA,TP_SEXO,NU_NOTA_CN,IN_TREINEIRO,IN_DISLEXIA,IN_DISCALCULIA,NU_NOTA_COMP3,Q002,NU_NOTA_COMP4,TP_COR_RACA,TP_PRESENCA_CN,Q026,IN_BAIXA_VISAO,CO_PROVA_CH,Q025,TP_PRESENCA_CH,NU_NOTA_COMP2,TP_NACIONALIDADE,Q001,Q047,Q024,TP_STATUS_REDACAO,CO_PROVA_MT,NU_NOTA_REDACAO,NU_NOTA_CH,IN_IDOSO,TP_PRESENCA_LC,NU_NOTA_MT
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,588.0,120.0,1,10,E,52,0,1,80.0,0,1,29,BA,01af53cd161a420fff1767129c10de560cc264dd,0,F,473.7,0,0,0,140.0,D,120.0,1,1,A,0,909237ab0d84688e10c0470e2997348aff585273,B,1,120.0,1,B,A,C,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,580.0,603.9,0,1,463.4
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,516.0,120.0,1,9,D,26,0,1,20.0,0,1,25,PB,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,410.8,0,0,0,80.0,B,100.0,3,1,C,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,60.0,1,B,A,B,1.0,767a32545304ed293242d528f54d4edb1369f910,380.0,511.8,0,1,515.3
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,547.5,120.0,1,6,C,23,0,1,120.0,0,1,26,PE,01af53cd161a420fff1767129c10de560cc264dd,0,F,546.6,0,0,0,120.0,B,140.0,1,1,C,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,120.0,1,A,A,A,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,620.0,516.5,0,1,428.5
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,497.3,120.0,1,4,D,21,0,0,80.0,0,1,15,PA,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,397.0,0,0,0,120.0,D,120.0,3,1,C,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,120.0,1,B,A,A,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,560.0,530.3,0,1,396.5
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,640.8,180.0,1,4,C,21,0,0,140.0,0,1,13,AM,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,712.4,0,0,0,200.0,E,200.0,3,1,B,0,909237ab0d84688e10c0470e2997348aff585273,B,1,200.0,1,E,A,B,1.0,767a32545304ed293242d528f54d4edb1369f910,920.0,704.9,0,1,655.0
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,499.4,140.0,2,0,E,17,0,0,80.0,0,2,31,MG,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,454.6,0,0,0,120.0,D,100.0,3,1,C,0,909237ab0d84688e10c0470e2997348aff585273,B,1,120.0,1,E,A,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,560.0,457.3,0,1,469.7
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,371.3,100.0,1,0,B,18,0,0,60.0,0,3,13,AM,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,M,414.1,0,0,0,80.0,A,80.0,3,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,80.0,1,A,D,A,1.0,767a32545304ed293242d528f54d4edb1369f910,400.0,352.4,0,1,416.6
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,422.2,0.0,2,0,C,18,0,1,0.0,0,2,52,GO,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,401.7,0,0,0,0.0,E,0.0,5,1,A,0,909237ab0d84688e10c0470e2997348aff585273,B,1,0.0,2,E,A,B,6.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,0.0,406.3,0,1,445.6
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,519.4,0.0,1,6,D,24,0,0,0.0,0,1,25,PB,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,445.9,0,0,0,0.0,H,0.0,3,1,B,0,909237ab0d84688e10c0470e2997348aff585273,A,1,0.0,1,B,A,B,4.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,0.0,546.0,0,1,445.5
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,574.4,140.0,1,2,G,19,0,1,80.0,0,1,31,MG,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,388.5,0,0,0,120.0,C,120.0,3,1,C,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,B,1,120.0,1,C,A,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,580.0,503.2,0,1,560.2
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,2,0,B,18,0,1,0.0,0,2,23,CE,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,B,0.0,3,0,A,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,B,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,536.1,120.0,1,1,B,18,0,1,80.0,0,1,27,AL,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,M,521.1,0,0,0,120.0,A,120.0,3,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,120.0,1,C,A,A,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,560.0,568.1,0,1,536.9
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,478.1,120.0,2,0,C,18,0,0,80.0,0,2,29,BA,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,440.2,0,0,0,120.0,C,120.0,2,1,B,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,120.0,1,C,A,A,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,560.0,468.8,0,1,515.3
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,2,E,20,0,0,0.0,0,1,52,GO,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,0,0,0,0.0,G,0.0,3,0,A,1,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,E,A,C,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,465.5,140.0,2,0,B,17,0,0,120.0,0,2,23,CE,01af53cd161a420fff1767129c10de560cc264dd,0,F,444.2,0,0,0,120.0,G,120.0,3,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,140.0,1,G,A,A,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,640.0,500.9,0,1,450.9
1bcdece8fb1b952552b319e4e5512bbcf540e338,0,465.2,100.0,1,5,C,22,0,1,20.0,0,1,29,BA,44b09b311799bd684b3d02463bfa99e472c6adb3,0,F,381.0,0,0,0,80.0,B,100.0,1,1,B,0,6c3fec2ef505409a9e7c3d2e8634fa2aced4ee93,B,1,100.0,1,B,A,B,1.0,6d6961694e839531aec2d35bbd8552b55394a0d7,400.0,477.1,0,1,352.1
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,543.9,120.0,1,1,A,17,0,1,80.0,0,1,25,PB,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,M,528.3,0,0,0,120.0,C,120.0,3,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,120.0,1,C,A,A,1.0,767a32545304ed293242d528f54d4edb1369f910,560.0,569.4,0,1,480.6
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,0,B,17,0,1,0.0,0,3,23,CE,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,1,0,0,0.0,H,0.0,3,0,A,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,H,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,620.1,140.0,1,2,Q,20,0,0,140.0,0,1,31,MG,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,634.2,0,0,0,140.0,F,140.0,1,1,A,0,909237ab0d84688e10c0470e2997348aff585273,B,1,140.0,1,F,D,D,1.0,767a32545304ed293242d528f54d4edb1369f910,700.0,613.1,0,1,693.5
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,0,E,17,0,0,0.0,0,3,33,RJ,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,1,0,0,0.0,D,0.0,1,0,C,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,D,A,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,449.3,80.0,1,0,B,35,0,1,120.0,0,4,35,SP,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,M,433.2,0,0,0,120.0,B,80.0,3,1,B,0,909237ab0d84688e10c0470e2997348aff585273,B,1,80.0,1,B,B,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,480.0,505.7,0,1,474.8
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,659.8,140.0,1,0,P,17,0,0,140.0,0,3,31,MG,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,M,680.7,1,0,0,200.0,F,160.0,1,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,180.0,1,G,D,C,1.0,767a32545304ed293242d528f54d4edb1369f910,820.0,669.3,0,1,766.1
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,563.9,100.0,2,0,E,17,0,0,60.0,0,2,51,MT,01abbb7f1a90505385f44eec9905f82ca2a42cfd,1,M,470.9,0,0,0,80.0,F,100.0,2,1,B,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,100.0,1,C,A,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,440.0,612.5,0,1,414.6
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,517.6,120.0,1,3,C,20,0,0,80.0,0,1,29,BA,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,452.1,0,0,0,100.0,C,100.0,1,1,B,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,80.0,1,H,A,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,480.0,458.4,0,1,422.6
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,612.0,140.0,1,0,C,16,0,0,80.0,0,3,35,SP,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,529.0,1,0,0,120.0,D,120.0,1,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,B,1,120.0,1,B,D,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,580.0,663.8,0,1,593.9
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,497.0,120.0,1,0,B,17,0,1,100.0,0,3,33,RJ,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,396.5,1,0,0,120.0,D,120.0,1,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,B,1,120.0,1,B,A,B,1.0,767a32545304ed293242d528f54d4edb1369f910,580.0,438.4,0,1,409.9
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,478.2,120.0,1,4,H,21,0,1,80.0,0,1,43,RS,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,423.4,0,0,0,140.0,E,120.0,2,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,B,1,140.0,1,D,A,C,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,600.0,493.9,0,1,444.9
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,425.1,120.0,2,0,F,17,0,0,60.0,0,2,35,SP,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,M,410.8,0,0,0,80.0,F,100.0,3,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,120.0,1,E,A,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,480.0,488.7,0,1,376.4
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,596.8,160.0,1,0,H,17,0,0,140.0,0,3,32,ES,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,597.1,1,0,0,160.0,F,160.0,1,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,180.0,1,F,D,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,800.0,626.7,0,1,377.8
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,521.4,140.0,1,1,C,18,0,0,100.0,0,1,35,SP,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,408.1,0,0,0,120.0,E,120.0,1,1,C,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,140.0,2,D,A,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,620.0,515.4,0,1,389.7
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,575.6,120.0,1,1,B,21,0,1,40.0,0,1,15,PA,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,414.7,0,0,0,120.0,B,120.0,3,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,A,1,100.0,1,C,A,A,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,500.0,576.7,0,1,460.0
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,583.4,120.0,1,10,G,46,0,0,80.0,0,1,33,RJ,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,513.0,0,0,0,120.0,E,140.0,1,1,B,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,120.0,2,E,B,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,580.0,600.1,0,1,585.6
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,497.5,120.0,2,0,C,17,0,1,40.0,0,2,35,SP,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,M,443.5,0,0,0,100.0,E,100.0,1,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,B,1,80.0,1,E,A,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,440.0,547.5,0,1,426.9
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,627.7,120.0,1,1,H,18,0,0,120.0,0,1,35,SP,01af53cd161a420fff1767129c10de560cc264dd,0,M,693.3,0,0,0,120.0,F,120.0,1,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,140.0,1,F,E,D,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,620.0,661.6,0,1,783.1
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,504.2,120.0,1,0,B,16,0,1,80.0,0,3,23,CE,01af53cd161a420fff1767129c10de560cc264dd,0,F,409.9,1,0,0,100.0,E,120.0,3,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,A,1,120.0,1,E,A,A,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,540.0,510.8,0,1,458.0
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,548.7,160.0,2,0,F,18,0,0,120.0,0,2,31,MG,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,536.1,0,0,0,160.0,E,140.0,3,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,160.0,1,B,A,B,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,740.0,611.1,0,1,612.2
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,3,B,23,0,0,0.0,0,1,43,RS,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,0,0,0,0.0,B,0.0,4,0,C,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,A,A,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,0,D,29,0,0,0.0,0,4,33,RJ,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,H,0.0,3,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,D,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,2,0,B,30,0,0,0.0,0,2,23,CE,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,C,0.0,3,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,B,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,473.6,120.0,2,0,C,17,0,0,0.0,0,2,29,BA,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,505.3,0,0,0,120.0,C,120.0,2,1,A,0,909237ab0d84688e10c0470e2997348aff585273,B,1,120.0,1,F,A,D,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,480.0,548.3,0,1,437.2
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,389.1,0.0,1,0,B,18,0,1,0.0,0,3,50,MS,01af53cd161a420fff1767129c10de560cc264dd,0,F,432.6,0,0,0,0.0,C,0.0,3,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,0.0,2,C,A,A,6.0,97caab1e1533dba217deb7ef41490f52e459ab01,0.0,513.9,0,1,365.0
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,10,B,29,0,1,0.0,0,1,29,BA,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,D,0.0,2,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,B,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,436.9,120.0,1,2,D,19,0,1,60.0,0,1,24,RN,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,M,487.4,0,0,0,80.0,E,80.0,1,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,120.0,1,E,A,C,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,460.0,496.2,0,1,562.3
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,609.2,140.0,1,4,C,22,0,1,60.0,0,1,23,CE,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,647.7,0,0,0,160.0,E,140.0,3,1,C,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,160.0,1,B,E,A,1.0,767a32545304ed293242d528f54d4edb1369f910,660.0,599.7,0,1,600.3
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,486.9,120.0,2,0,A,18,0,0,0.0,0,2,17,TO,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,449.1,0,0,0,120.0,D,100.0,2,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,120.0,1,H,A,A,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,460.0,369.4,0,1,404.5
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,560.8,160.0,2,0,B,21,0,1,60.0,0,2,29,BA,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,434.4,0,0,0,120.0,E,120.0,1,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,120.0,1,H,A,A,1.0,767a32545304ed293242d528f54d4edb1369f910,580.0,544.0,0,1,339.8
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,396.9,120.0,2,0,D,17,0,0,80.0,0,2,35,SP,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,399.3,0,0,0,100.0,D,120.0,3,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,120.0,1,D,A,A,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,540.0,518.7,0,1,478.3
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,575.2,140.0,1,4,E,21,0,1,40.0,0,1,31,MG,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,F,511.9,0,0,0,120.0,G,140.0,1,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,120.0,1,B,A,C,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,560.0,517.0,0,1,684.4
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,586.9,120.0,1,3,F,20,0,0,80.0,0,1,35,SP,01af53cd161a420fff1767129c10de560cc264dd,0,F,474.5,0,0,0,120.0,E,120.0,2,1,B,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,B,1,100.0,1,C,A,B,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,540.0,510.5,0,1,647.2
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,0.0,0.0,1,10,C,29,0,0,0.0,0,1,35,SP,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,465.4,0,0,0,0.0,B,0.0,2,1,C,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,0.0,1,B,A,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,537.3,0,0,0.0
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,530.3,120.0,2,0,E,17,0,0,80.0,0,2,52,GO,01af53cd161a420fff1767129c10de560cc264dd,0,M,483.1,0,0,0,100.0,D,100.0,1,1,C,0,909237ab0d84688e10c0470e2997348aff585273,B,1,120.0,1,B,A,B,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,520.0,532.1,0,1,526.7
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,501.1,100.0,1,2,J,18,0,1,60.0,0,1,29,BA,01af53cd161a420fff1767129c10de560cc264dd,0,F,614.2,0,0,0,120.0,E,120.0,3,1,A,0,909237ab0d84688e10c0470e2997348aff585273,B,1,120.0,1,E,D,C,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,520.0,400.0,0,1,561.6
66b1dad288e13be0992bae01e81f71eca1c6e8a6,0,662.7,160.0,3,0,D,18,0,0,80.0,0,2,23,CE,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,610.3,0,0,0,180.0,F,180.0,0,1,A,0,942ab3dc020af4cf53740b6b07e9dd7060b24164,B,1,160.0,1,F,E,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,760.0,726.5,0,1,681.2
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,0,B,16,0,1,0.0,0,3,23,CE,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,1,0,0,0.0,D,0.0,3,0,A,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,D,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,539.4,100.0,2,0,B,19,0,1,60.0,0,2,31,MG,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,M,489.7,0,0,0,80.0,H,100.0,3,1,A,0,909237ab0d84688e10c0470e2997348aff585273,B,1,100.0,1,H,A,B,1.0,767a32545304ed293242d528f54d4edb1369f910,440.0,532.7,0,1,482.1
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,349.5,100.0,2,0,B,19,0,1,40.0,0,2,29,BA,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,382.9,0,0,0,80.0,B,80.0,2,1,A,0,f48d390ab6a2428e659c37fb8a9d00afde621889,A,1,80.0,1,H,A,A,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,380.0,432.8,0,1,468.2
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,380.4,120.0,1,4,D,23,0,1,20.0,0,1,29,BA,01af53cd161a420fff1767129c10de560cc264dd,0,F,403.3,0,0,0,120.0,D,140.0,1,1,C,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,140.0,1,E,D,A,1.0,97caab1e1533dba217deb7ef41490f52e459ab01,540.0,462.9,0,1,455.2
c8328ebc6f3238e06076c481bc1b82b8301e7a3f,0,456.8,120.0,1,0,C,21,0,1,20.0,0,4,29,BA,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,407.6,0,0,0,80.0,G,100.0,1,1,B,0,f48d390ab6a2428e659c37fb8a9d00afde621889,B,1,80.0,1,E,A,B,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,400.0,492.4,0,1,496.4
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,443.0,120.0,2,0,A,17,0,1,20.0,0,2,15,PA,5aebe5cad7fabc1545ac7fba07a4e6177f98483c,0,F,400.9,0,0,0,120.0,E,120.0,3,1,A,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,120.0,1,D,A,A,1.0,767a32545304ed293242d528f54d4edb1369f910,500.0,450.1,0,1,347.6
16f84b7b3d2aeaff7d2f01297e6b3d0e25c77bb2,0,414.2,120.0,1,0,E,17,0,0,80.0,0,3,23,CE,72f80e4b3150c627c7ffc93cfe0fa13a9989b610,0,M,540.8,1,0,0,80.0,C,80.0,3,1,C,0,9cd70f1b922e02bd33453b3f607f5a644fb9b1b8,A,1,120.0,1,D,A,A,1.0,577f8968d95046f5eb5cc158608e12fa9ba34c85,480.0,420.7,0,1,433.6
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,1,1,B,18,0,1,0.0,0,1,41,PR,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,M,0.0,0,0,0,0.0,C,0.0,1,0,B,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,B,0,0.0,1,C,A,B,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
2d22ac1d42e6187f09ee6c578df187a760123ccf,0,0.0,0.0,2,0,D,17,0,0,0.0,0,2,17,TO,2d22ac1d42e6187f09ee6c578df187a760123ccf,0,F,0.0,0,0,0,0.0,E,0.0,3,0,A,0,2d22ac1d42e6187f09ee6c578df187a760123ccf,A,0,0.0,1,H,A,A,0.0,2d22ac1d42e6187f09ee6c578df187a760123ccf,0.0,0.0,0,0,0.0
b9b06ce8c319a3df2158ea3d0aef0f7d3eecaed7,0,591.2,100.0,1,0,O,18,0,0,100.0,0,3,51,MT,01abbb7f1a90505385f44eec9905f82ca2a42cfd,0,F,502.4,1,0,0,80.0,G,140.0,0,1,A,0,909237ab0d84688e10c0470e2997348aff585273,B,1,100.0,1,F,A,D,1.0,81d0ee00ef42a7c23eb04496458c03d4c5b9c31a,520.0,624.9,0,1,587.2
